test_id|interface|title|conf|pre-update database|pre-update table|pre-query mongo|pre-update mongo|wopParticipantID|wopSignkey|mopParticipantID|mopSignkey|data|expected|check_mongo|check_mongo_expected|update database|update_mongo|test_scenario
55-2|MPM Payment Authentication|MPM Payment Authentication-transcurrency:JPY,mopsettleCurrency:JPY,wopsettleCurrency:EUR,billingCurrency:USD,无个性化配置，读取默认参数-交易成功||||||WOP_Auto_JCoinPay_010||MOP_Auto_GrabPay_010||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"mopSettleCurrency" : "JPY","wopSettleCurrency" : "EUR","wopSettleSourceCurrency" : "JPY","wopSettleDestinationCurrency" : "EUR","wccr" :0.12,"billingCurrency" : "USD","billingSourceCurrency" : "JPY","billingDestinationCurrency" : "USD", "cccr" :  0.15}|||all
56-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_013||MOP_Auto_GrabPay_013||{"brandID": "Auto_GrabPay_013", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay013.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
56-2|MPM Payment Authentication|transcurrency:JPY,mopsettleCurrency:CAD,wopsettleCurrency:CAD,billingCurrency:USD,无个性化配置，读取默认参数-交易成功||||||WOP_Auto_JCoinPay_013||MOP_Auto_GrabPay_013||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"mopSettleCurrency" : "CAD","mopSettleSourceCurrency" : "JPY","mopSettleDestinationCurrency" : "CAD","mccr" : 0.17,"wopSettleCurrency" : "CAD","wopSettleSourceCurrency" : "JPY","wopSettleDestinationCurrency" : "CAD","wccr" :0.12,"billingCurrency" : "USD","billingSourceCurrency" : "JPY","billingDestinationCurrency" : "USD", "cccr" :  0.15}|||all
57-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_020||MOP_Auto_GrabPay_020||{"brandID": "Auto_GrabPay_020", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay020.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
57-2|MPM Payment Authentication|反向汇率中间汇率直接汇率取值,mop：存在正向，反向，中间汇率；wop:存在反向，中间汇率；billing:中间汇率存在，个性化表中wccr,mccr为null-交易成功||||||WOP_Auto_JCoinPay_020||MOP_Auto_GrabPay_020||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"mopSettleCurrency" : "RUB","mopSettleSourceCurrency" : "JPY","mopSettleDestinationCurrency" : "RUB","mccr" : 0.17,"wopSettleCurrency" : "AUD","wopSettleSourceCurrency" : "JPY","wopSettleDestinationCurrency" : "AUD","wccr" :0.12,"billingCurrency" : "KRW","billingSourceCurrency" : "JPY","billingDestinationCurrency" : "KRW", "cccr" :  0.15}|||all
58-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_021||MOP_Auto_GrabPay_021||{"brandID": "Auto_GrabPay_021", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay021.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
58-2|MPM Payment Authentication|反向汇率中间汇率直接汇率取值,mop：存在中间汇率；wop:存在反向汇率。；billing:反向，中间汇率都存在，个性化表中wccr,mccr为null-交易成功||||||WOP_Auto_JCoinPay_021||MOP_Auto_GrabPay_021||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"mopSettleCurrency" : "NZD","mopSettleSourceCurrency" : "JPY","mopSettleDestinationCurrency" : "NZD","mccr" : 0.17,"wopSettleCurrency" : "IDR","wopSettleSourceCurrency" : "JPY","wopSettleDestinationCurrency" : "IDR","wccr" :0.12,"billingCurrency" : "DKK","billingSourceCurrency" : "JPY","billingDestinationCurrency" : "DKK", "cccr" :  0.15}|||all
59-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_A014||MOP_Auto_GrabPay_A014||{"brandID": "Auto_GrabPay_A014", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPayA014.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
59-2|MPM Payment Authentication|MPM Payment Authentication-汇率表没有转换数据-交易失败||||||WOP_Auto_JCoinPay_A014||MOP_Auto_GrabPay_A014||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "E0002", "message": "Failed."}|||||all
60-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_023||MOP_Auto_GrabPay_023||{"brandID": "Auto_GrabPay_023", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay023.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
60-2|MPM Payment Authentication|MPM Payment Authentication,evonet给MOP提供货币转换-mopSettCurrency:CAD,mccr为0,计算清算,取个性化表||||||WOP_Auto_JCoinPay_023||MOP_Auto_GrabPay_023||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"mopSettleCurrency" : "CAD","mccr" : 0.0,"mopSettleSourceCurrency" : "JPY","mopSettleDestinationCurrency" : "CAD","wopSettleCurrency" : "EUR","wopSettleSourceCurrency" : "JPY","wopSettleDestinationCurrency" : "EUR","wccr" : 0.0,"billingCurrency" : "USD",,"billingSourceCurrency" : "JPY","billingDestinationCurrency" : "USD","cccr" : 0.15}|||all
62-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_031||MOP_Auto_GrabPay_031||{"brandID": "Auto_GrabPay_031", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay031.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
62-2|MPM Payment Authentication|MPM Payment Authentication直清模式-mopSettCurrency wopSettCurrency:JPY,wccr为0,计算清算,取个性化表||||||WOP_Auto_JCoinPay_031||MOP_Auto_GrabPay_031||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"wopSettleCurrency" : "JPY","mopSettleCurrency" : "JPY","billingCurrency" : None}|||all
63-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"brandID": "Auto_GrabPay_001", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay001.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
63-2|MPM Payment Authentication|MPM Payment Authentication-evonetReference重复||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"evonetReference": "f32c8244578443d87cc5956ed03b301e", "userData": {"wopUserReference": "2121qwq"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "B0008", "message": "{evonetReference} invalid."}|||||all
62-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_031||MOP_Auto_GrabPay_031||{"brandID": "Auto_GrabPay_031", "qrPayload": "https://AutoGrabPay031.com"}|{"code": "S0000", "message": "Success."}|||||all
62-2|MPM Payment Authentication|Authentication直清模式-trans=mopSettCurrency=wopSettCurrency=JPY,wccr为0,isbilling:false计算清算,取个性化表||||||WOP_Auto_JCoinPay_031||MOP_Auto_GrabPay_031|||{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"wopSettleCurrency" : "JPY","mopSettleCurrency" : "JPY","billingCurrency":None}|||all
63-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_031||MOP_Auto_GrabPay_031||{"brandID": "Auto_GrabPay_031", "qrPayload": "https://AutoGrabPay031.com"}|{"code": "S0000", "message": "Success."}|||||all
63-2|MPM Payment Authentication|Authentication直清模式-trans=mopSettCurrency=wopSettCurrency=JPY,wccr为0,isbilling:true计算清算,取个性化表||tyo|wop|{"baseInfo.wopID" : "WOP_Auto_JCoinPay_031"}|{"settleInfo.isBillingAmountCalculated":True}|WOP_Auto_JCoinPay_031||MOP_Auto_GrabPay_031|||{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"wopSettleCurrency" : "JPY","mopSettleCurrency" : "JPY","billingCurrency" : "JPY"}|||all
64-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_031||MOP_Auto_GrabPay_031||{"brandID": "Auto_GrabPay_031", "qrPayload": "https://AutoGrabPay031.com"}|{"code": "S0000", "message": "Success."}|||||all
64-2|MPM Payment Authentication|Authentication直清模式-trans=mopSettCurrency=wopSettCurrency=JPY,mccr为0.1,isbilling:true计算清算,取个性化表||tyo|wop|{"baseInfo.wopID" : "WOP_Auto_JCoinPay_031"}|{"settleInfo.isBillingAmountCalculated":True,"settleInfo.mccr":0.1}|WOP_Auto_JCoinPay_031||MOP_Auto_GrabPay_031|||{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"wopSettleCurrency" : "JPY","mopSettleCurrency" : "JPY","billingCurrency" : "JPY"}|||all
65-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_031||MOP_Auto_GrabPay_031||{"brandID": "Auto_GrabPay_031", "qrPayload": "https://AutoGrabPay031.com"}|{"code": "S0000", "message": "Success."}|||||all
65-2|MPM Payment Authentication|Authentication直清模式-trans=mopSettCurrency=wopSettCurrency=JPY,wccr为0.1,isbilling:true计算清算,取个性化表||tyo|wop|{"baseInfo.wopID" : "WOP_Auto_JCoinPay_031"}|{"settleInfo.isBillingAmountCalculated":True,"settleInfo.wccr":0.1}|WOP_Auto_JCoinPay_031||MOP_Auto_GrabPay_031|||{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"wopSettleCurrency" : "JPY","mopSettleCurrency" : "JPY","billingCurrency" : "JPY"}|||all
66-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_031||MOP_Auto_GrabPay_031||{"brandID": "Auto_GrabPay_031", "qrPayload": "https://AutoGrabPay031.com"}|{"code": "S0000", "message": "Success."}|||||all
66-2|MPM Payment Authentication|Authentication直清模式-trans=mopSettCurrency=wopSettCurrency=JPY,cccr为0.1,isbilling:true计算清算,取个性化表||tyo|wop|{"baseInfo.wopID" : "WOP_Auto_JCoinPay_031"}|{"settleInfo.isBillingAmountCalculated":True,"settleInfo.cccr":0.1}|WOP_Auto_JCoinPay_031||MOP_Auto_GrabPay_031|||{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"wopSettleCurrency" : "JPY","mopSettleCurrency" : "JPY","billingCurrency" : "JPY"}|||all
67-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_031||MOP_Auto_GrabPay_031||{"brandID": "Auto_GrabPay_031", "qrPayload": "https://AutoGrabPay031.com"}|{"code": "S0000", "message": "Success."}|||||all
67-2|MPM Payment Authentication|Authentication直清模式-trans=mopSettCurrency=JPY!=wopSettCurrency,cccr为0.1,isbilling:true计算清算,取个性化表||tyo|wop|{"baseInfo.wopID" : "WOP_Auto_JCoinPay_031"}|{"settleInfo.isBillingAmountCalculated":True,"settleInfo.settleCurrency":"CAD"}|WOP_Auto_JCoinPay_031||MOP_Auto_GrabPay_031|||{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"wopSettleCurrency" : "JPY","mopSettleCurrency" : "JPY","billingCurrency" : "JPY"}|||all
68-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_031||MOP_Auto_GrabPay_031||{"brandID": "Auto_GrabPay_031", "qrPayload": "https://AutoGrabPay031.com"}|{"code": "S0000", "message": "Success."}|||||all
68-2|MPM Payment Authentication|Authentication直清模式-trans=mopSettCurrency=wopSettCurrency=JPY!=billingcurrency=CAD,isbilling:true计算清算,取个性化表,取个性化表||tyo|wop|{"baseInfo.wopID" : "WOP_Auto_JCoinPay_031"}|{"settleInfo.isBillingAmountCalculated":True,"settleInfo.billingCurrency":"CAD"}|WOP_Auto_JCoinPay_031||MOP_Auto_GrabPay_031|||{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"wopSettleCurrency" : "JPY","mopSettleCurrency" : "JPY","billingCurrency" : "CAD","billingSourceCurrency" : "JPY","billingDestinationCurrency" : "CAD","cccr" : 0.15}|||all
69-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_031||MOP_Auto_GrabPay_031||{"brandID": "Auto_GrabPay_031", "qrPayload": "https://AutoGrabPay031.com"}|{"code": "S0000", "message": "Success."}|||||all
69-2|MPM Payment Authentication|Authentication直清模式-trans=mopSettCurrency=wopSettCurrency=JPY!=billingcurrency=CAD,isbilling:true计算清算,取个性化表,取个性化表||tyo|wop|{"baseInfo.wopID" : "WOP_Auto_JCoinPay_031"}|{"settleInfo.isBillingAmountCalculated":True,"settleInfo.billingCurrency":"CAD","settleInfo.cccr":0.1}|WOP_Auto_JCoinPay_031||MOP_Auto_GrabPay_031|||{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"wopSettleCurrency" : "JPY","mopSettleCurrency" : "JPY","billingCurrency" : "CAD","billingSourceCurrency" : "JPY","billingDestinationCurrency" : "CAD","cccr":0.1}|||all
70-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_032||MOP_Auto_GrabPay_032||{"brandID": "Auto_GrabPay_032", "qrPayload": "https://AutoGrabPay032.com"}|{"code": "S0000", "message": "Success."}|||||all
70-2|MPM Payment Authentication|Authentication默认配置，无个性化表trans=mopSettCurrency=wopSettCurrency=JPY,cccr为0.1,isbilling:true计算清算||tyo|wop|{"baseInfo.wopID" : "WOP_Auto_JCoinPay_032"}|{"settleInfo.isBillingAmountCalculated":True}|WOP_Auto_JCoinPay_032||MOP_Auto_GrabPay_032|||{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"wopSettleCurrency" : "JPY","mopSettleCurrency" : "JPY","billingCurrency" : "JPY"}|||all
71-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_032||MOP_Auto_GrabPay_032||{"brandID": "Auto_GrabPay_032", "qrPayload": "https://AutoGrabPay032.com"}|{"code": "S0000", "message": "Success."}|||||all
71-2|MPM Payment Authentication|Authentication默认配置，无个性化表trans=mopSettCurrency=wopSettCurrency=JPY!=billingcurrency=CAD,isbilling:true计算清算||tyo|wop|{"baseInfo.wopID" : "WOP_Auto_JCoinPay_032"}|{"settleInfo.isBillingAmountCalculated":True,"settleInfo.billingCurrency":"CAD"}|WOP_Auto_JCoinPay_032||MOP_Auto_GrabPay_032|||{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"wopSettleCurrency" : "JPY","mopSettleCurrency" : "JPY","billingCurrency" : "CAD","billingSourceCurrency" : "JPY","billingDestinationCurrency" : "CAD","cccr" : 0.15}|||all
72-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_032||MOP_Auto_GrabPay_032||{"brandID": "Auto_GrabPay_032", "qrPayload": "https://AutoGrabPay032.com"}|{"code": "S0000", "message": "Success."}|||||all
72-2|MPM Payment Authentication|Authentication默认配置，无个性化表trans=mopSettCurrency=wopSettCurrency=JPY!=billingcurrency=CAD,isbilling:true,CCCR=0.1计算清算||tyo|wop|{"baseInfo.wopID" : "WOP_Auto_JCoinPay_032"}|{"settleInfo.isBillingAmountCalculated":True,"settleInfo.billingCurrency":"CAD","settleInfo.cccr":0.1}|WOP_Auto_JCoinPay_032||MOP_Auto_GrabPay_032|||{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"wopSettleCurrency" : "JPY","mopSettleCurrency" : "JPY","billingCurrency" : "CAD","billingSourceCurrency" : "JPY","billingDestinationCurrency" : "CAD","cccr":0.1}|||all
