test_id|interface|title|conf|pre-update database|pre-update table|pre-query mongo|pre-update mongo|wopParticipantID|wopSignkey|mopParticipantID|mopSignkey|data|expected|check_mongo|check_mongo_expected|update database|update_mongo|test_scenario
44-2|CPM Payment|WOP配置信息检查:WOP状态已关闭-交易失败||tyo|wop|{"baseInfo.wopID":"WOP_Auto_JCoinPay_B01"}|{"baseInfo.status" : "locked"}|WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"mopToken": {"value": "#mopToken#"}, "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}, "storeInfo": {"id": "auto storeId", "localName": "auto localName", "mcc": "7011"}}|{"code":"B0019","message":"WOP status error."}|||||all
45-1|CPM Token|CPM Token-交易成功||||||WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"brandID": "Auto_GrabPay_B01", "userData": {"wopUserReference":"#autotest_data#", "wopToken":"#autotest_data#"}}|{"code": "S0000", "message": "Success."}|||||all
45-2|CPM Payment|WOP配置信息检查-WOP存在_deleteFlag：True(删除)-交易失败||tyo|wop|{"baseInfo.wopID":"WOP_Auto_JCoinPay_B01"}|{"deleteFlag": True}|WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"mopToken": {"value": "#mopToken#"}, "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}, "storeInfo": {"id": "auto storeId", "localName": "auto localName", "mcc": "7011"}}|{"code":"B0016","message":"Participant ID (WOP) not found."}|||||all
46-1|CPM Token|CPM Token-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"brandID": "Auto_GrabPay_001", "userData": {"wopUserReference":"#autotest_data#", "wopToken":"#autotest_data#"}}|{"code": "S0000", "message": "Success."}|||||all
46-2|CPM Payment|MOP不支持交易币种（此用例使用默认配置）-交易失败||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"mopToken": {"value": "#mopToken#"}, "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "CNY", "value": "23"}, "storeInfo": {"id": "auto storeId", "localName": "auto localName", "mcc": "7011"}}|{"code":"B0013","message":"Transaction currency not supported."}|||||all
46-3|CPM Payment|CPM payment失败的交易再使用一次token-交易失败||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"mopToken": {"value": "#mopToken#"}, "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}, "storeInfo": {"id": "auto storeId", "localName": "auto localName", "mcc": "7011"}}|{"code":"B0007","message":"MOP token invalid."}|||||all
47-1|CPM Token|CPM Token-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"brandID": "Auto_GrabPay_001", "userData": {"wopUserReference":"#autotest_data#", "wopToken":"#autotest_data#"}}|{"code": "S0000", "message": "Success."}|||||all
47-2|CPM Payment|MOP不支持交易币种（此用例使用个性化配置）-交易失败||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"mopToken": {"value": "#mopToken#"}, "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "CNY", "value": "23"}, "storeInfo": {"id": "auto storeId", "localName": "auto localName", "mcc": "7011"}}|{"code":"B0013","message":"Transaction currency not supported."}|||||all
49-1|CPM Token|CPM Token-交易成功|{"wopParticipantID":"WOP_Auto_JCoinPay_002","mopParticipantID":"MOP_Auto_GrabPay_002"}|||||||||{"brandID": "Auto_GrabPay_002", "userData": {"wopUserReference":"#autotest_data#", "wopToken":"#autotest_data#", "evonetUserReference":"#autotest_data#"}}|{"code": "S0000", "message": "Success."}|||||all
49-2|CPM Payment|evonet模式,个性化表settelcyrrency:'',evonet给MOP提供货币转换-wopSettCurrency:EUR,mopSettCurrency:CAD,billingSettCurrency:USD|{"wopParticipantID":"WOP_Auto_JCoinPay_002","mopParticipantID":"MOP_Auto_GrabPay_002"}|||||||||{"mopToken": {"value": "#mopToken#"}, "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}, "storeInfo": {"id": "auto storeId", "localName": "auto localName", "mcc": "7011"}}|{"code": "S0000", "message": "Success."}|{"traceID": "#traceID#"}|{"mopConverterCurrencyFlag" : True,"wopConverterCurrencyFlag" : True,"billingConverterCurrencyFlag" : True}|||all
50-1|CPM Token|CPM Token-交易成功|{"wopParticipantID":"WOP_Auto_JCoinPay_002","mopParticipantID":"MOP_Auto_GrabPay_002"}|||||||||{"brandID": "Auto_GrabPay_002", "userData": {"wopUserReference":"#autotest_data#", "wopToken":"#autotest_data#", "evonetUserReference":"#autotest_data#"}}|{"code": "S0000", "message": "Success."}|||||all
50-2|CPM Payment|evonet模式,个性化表settelcyrrency:'',evonet给MOP提供货币转换-wopSettCurrency:EUR,mopSettCurrency:CAD,billingSettCurrency:USD|{"wopParticipantID":"WOP_Auto_JCoinPay_002","mopParticipantID":"MOP_Auto_GrabPay_002"}|||||||||{"mopToken": {"value": "#mopToken#"}, "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}, "storeInfo": {"id": "auto storeId", "localName": "auto localName", "mcc": "7011"}}|{"code": "S0000", "message": "Success."}|{"traceID": "#traceID#"}|{"mopSettleCurrency" : "CAD","mopSettleSourceCurrency" : "JPY","mopSettleDestinationCurrency" : "CAD","mccr" : 0.11,"wopSettleCurrency" : "EUR","wopSettleSourceCurrency" : "JPY","wopSettleDestinationCurrency" : "EUR","wccr" : 0.12,"billingCurrency" : "USD","billingSourceCurrency" : "JPY","billingDestinationCurrency" : "USD", "cccr" : 0.15}|||all
51-1|CPM Token|CPM Token-交易成功|{"wopParticipantID":"WOP_Auto_JCoinPay_003","mopParticipantID":"MOP_Auto_GrabPay_003"}|||||||||{"brandID": "Auto_GrabPay_003", "userData": {"wopUserReference":"#autotest_data#", "wopToken":"#autotest_data#", "evonetUserReference":"#autotest_data#"}}|{"code": "S0000", "message": "Success."}|||||all
51-2|CPM Payment|evonet模式,个性化表settelcyrrency:'',evonet给MOP提供货币转换-wopSettCurrency:EUR,mopSettCurrency:JPY,billingSettCurrency:USD|{"wopParticipantID":"WOP_Auto_JCoinPay_003","mopParticipantID":"MOP_Auto_GrabPay_003"}|||||||||{"mopToken": {"value": "#mopToken#"}, "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}, "storeInfo": {"id": "auto storeId", "localName": "auto localName", "mcc": "7011"}}|{"code": "S0000", "message": "Success."}|{"traceID": "#traceID#"}|{"mopSettleCurrency" : "JPY","wopSettleCurrency" : "EUR","wopSettleSourceCurrency" : "JPY","wopSettleDestinationCurrency" : "EUR","wccr" : 0.12,"billingCurrency" : "USD","billingSourceCurrency" : "JPY","billingDestinationCurrency" : "USD", "cccr" : 0.15}|||all
52-1|CPM Token|CPM Token-交易成功|{"wopParticipantID":"WOP_Auto_JCoinPay_004","mopParticipantID":"MOP_Auto_GrabPay_004"}|||||||||{"brandID": "Auto_GrabPay_004", "userData": {"wopUserReference":"#autotest_data#", "wopToken":"#autotest_data#", "evonetUserReference":"#autotest_data#"}}|{"code": "S0000", "message": "Success."}|||||all
52-2|CPM Payment|evonet模式,个性化表settelcyrrency:'',evonet给MOP提供货币转换-wopSettCurrency:JPY,mopSettCurrency:CAD,billingSettCurrency:USD|{"wopParticipantID":"WOP_Auto_JCoinPay_004","mopParticipantID":"MOP_Auto_GrabPay_004"}|||||||||{"mopToken": {"value": "#mopToken#"}, "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}, "storeInfo": {"id": "auto storeId", "localName": "auto localName", "mcc": "7011"}}|{"code": "S0000", "message": "Success."}|{"traceID": "#traceID#"}|{"mopSettleCurrency" : "CAD","mopSettleSourceCurrency" : "JPY","mopSettleDestinationCurrency" : "CAD","mccr" : 0.11,"wopSettleCurrency" : "JPY","billingCurrency" : "USD","billingSourceCurrency" : "JPY","billingDestinationCurrency" : "USD", "cccr" : 0.15}|||all
53-1|CPM Token|CPM Token-交易成功|{"wopParticipantID":"WOP_Auto_JCoinPay_003","mopParticipantID":"MOP_Auto_GrabPay_003"}|||||||||{"brandID": "Auto_GrabPay_003", "userData": {"wopUserReference":"#autotest_data#", "wopToken":"#autotest_data#", "evonetUserReference":"#autotest_data#"}}|{"code": "S0000", "message": "Success."}|||||all
53-2|CPM Payment|evonet模式,个性化表settelcyrrency:'',evonet给WOP提供货币转换-wopSettCurrency:EUR,mopSettCurrency:JPY,billingSettCurrency:JPY|{"wopParticipantID":"WOP_Auto_JCoinPay_003","mopParticipantID":"MOP_Auto_GrabPay_003"}|tyo|wop|{"baseInfo.wopID" : "WOP_Auto_JCoinPay_003"}|{"baseInfo.billingCurrency":"JPY"}|||||{"mopToken": {"value": "#mopToken#"}, "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}, "storeInfo": {"id": "auto storeId", "localName": "auto localName", "mcc": "7011"}}|{"code": "S0000", "message": "Success."}|{"traceID": "#traceID#"}|{"mopSettleCurrency" : "JPY","wopSettleCurrency" : "EUR","wopSettleSourceCurrency" : "JPY","wopSettleDestinationCurrency" : "EUR","wccr" : 0.12,"billingCurrency" : "JPY"}|||all
54-1|CPM Token|CPM Token-交易成功|{"wopParticipantID":"WOP_Auto_JCoinPay_004","mopParticipantID":"MOP_Auto_GrabPay_004"}|||||||||{"brandID": "Auto_GrabPay_004", "userData": {"wopUserReference":"#autotest_data#", "wopToken":"#autotest_data#", "evonetUserReference":"#autotest_data#"}}|{"code": "S0000", "message": "Success."}|||||all
54-2|CPM Payment|evonet模式,个性化表settelcyrrency:'',evonet给MOP提供货币转换-wopSettCurrency:JPY,mopSettCurrency:CAD,billingSettCurrency:JPY|{"wopParticipantID":"WOP_Auto_JCoinPay_004","mopParticipantID":"MOP_Auto_GrabPay_004"}|tyo|wop|{"baseInfo.wopID" : "WOP_Auto_JCoinPay_004"}|{"baseInfo.billingCurrency":"JPY"}|||||{"mopToken": {"value": "#mopToken#"}, "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}, "storeInfo": {"id": "auto storeId", "localName": "auto localName", "mcc": "7011"}}|{"code": "S0000", "message": "Success."}|{"traceID": "#traceID#"}|{"mopSettleCurrency" : "CAD","mopSettleSourceCurrency" : "JPY","mopSettleDestinationCurrency" : "CAD","mccr" : 0.11,"wopSettleCurrency" : "JPY","billingCurrency" : "JPY"}|||all
55-1|CPM Token|CPM Token-交易成功|{"wopParticipantID":"WOP_Auto_JCoinPay_005","mopParticipantID":"MOP_Auto_GrabPay_005"}|||||||||{"brandID": "Auto_GrabPay_005", "userData": {"wopUserReference":"#autotest_data#", "wopToken":"#autotest_data#", "evonetUserReference":"#autotest_data#"}}|{"code": "S0000", "message": "Success."}|||||all
55-2|CPM Payment|evonet模式,个性化表settelcyrrency:'',evonet给MOP提供货币转换-wopSettCurrency:EUR,mopSettCurrency:CAD,billingSettCurrency:JPY,|{"wopParticipantID":"WOP_Auto_JCoinPay_005","mopParticipantID":"MOP_Auto_GrabPay_005"}|||||||||{"mopToken": {"value": "#mopToken#"}, "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}, "storeInfo": {"id": "auto storeId", "localName": "auto localName", "mcc": "7011"}}|{"code": "S0000", "message": "Success."}|{"traceID": "#traceID#"}|{"mopSettleCurrency" : "CAD","mopSettleSourceCurrency" : "JPY","mopSettleDestinationCurrency" : "CAD","mccr" : 0.11,"wopSettleCurrency" : "EUR","wopSettleSourceCurrency" : "JPY","wopSettleDestinationCurrency" : "EUR","wccr" :  0.12,"billingCurrency" : "JPY"}|||all
54-1|CPM Token|CPM Token-交易成功||||||WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"brandID": "Auto_GrabPay_B01", "userData": {"wopUserReference":"#autotest_data#", "wopToken":"#autotest_data#"}}|{"code": "S0000", "message": "Success."}|||||all
54-2|CPM Payment|个性化表isCPMsupported为false-交易失败||tyo|customizeConfig|{"mopID":"MOP_Auto_GrabPay_B01"}|{"isCPMSupported" : False}|WOP_Auto_JCoinPay_B01||MOP_Auto_GrabPay_B01||{"mopToken": {"value": "#mopToken#"}, "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}, "storeInfo": {"id": "auto storeId", "localName": "auto localName", "mcc": "7011"}}|{"code":"B0021","message":"Transaction type unsupported."}|||||all
55-1|CPM Token|CPM Token-交易成功(修改过期时间)|||||||||||{"code": "S0000", "message": "Success."}|||||all
55-2|CPM Payment|CPM Payment-交易失败||tyo|tokenVault|{ "qrList.0.value": "#mopToken#" }|{ "qrList.0.expiryDate": "20190731180000+0800" }||||||{"code": "B0007", "message": "MOP token invalid."}|||||all
56-1|CPM Token|CPM Token-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"brandID": "Auto_GrabPay_001", "userData": {"wopUserReference":"#autotest_data#", "wopToken":"#autotest_data#"}}|{"code": "S0000", "message": "Success."}|||||all
56-2|CPM Payment|CPM Payment-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"mopToken": {"value": "#mopToken#"}, "mopOrderNumber": "thesamemopOrderNumber123", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}, "storeInfo": {"id": "auto storeId", "localName": "auto localName", "mcc": "7011"}}|{"code": "S0000", "message": "Success."}|{"traceID": "#traceID#"}|{"mopConverterCurrencyFlag" : False,"wopConverterCurrencyFlag" : False,"billingConverterCurrencyFlag" : False}|||all
56-3|CPM Token|CPM Token-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"brandID": "Auto_GrabPay_001", "userData": {"wopUserReference":"#autotest_data#", "wopToken":"#autotest_data#"}}|{"code": "S0000", "message": "Success."}|||||all
56-4|CPM Payment|CPM Payment-上送mopOrderNumber相同||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"mopToken": {"value": "#mopToken#"}, "mopOrderNumber": "thesamemopOrderNumber123", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}, "storeInfo": {"id": "auto storeId", "localName": "auto localName", "mcc": "7011"}}|{"code": "S0000", "message": "Success."}|||||all
57-1|CPM Token|CPM Token-交易成功|{"wopParticipantID":"WOP_Auto_JCoinPay_006","mopParticipantID":"MOP_Auto_GrabPay_006"}|||||||||{"brandID": "Auto_GrabPay_006", "userData": {"wopUserReference":"#autotest_data#", "wopToken":"#autotest_data#", "evonetUserReference":"#autotest_data#"}}|{"code": "S0000", "message": "Success."}|||||all
57-2|CPM Payment|evonet给MOP提供货币转换-transcurrency:JPY,mopsettleCurrency:CAD,wopsettleCurrency:CAD,billingCurrency:USD,计算清算mopsettcurrency与wopsettcurrency相同，transcurrency与wopsettcurrency不同|{"wopParticipantID":"WOP_Auto_JCoinPay_006","mopParticipantID":"MOP_Auto_GrabPay_006"}|||||||||{"mopToken": {"value": "#mopToken#"}, "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}, "storeInfo": {"id": "auto storeId", "localName": "auto localName", "mcc": "7011"}}|{"code": "S0000", "message": "Success."}|{"traceID": "#traceID#"}|{"mopSettleCurrency" : "CAD","mopSettleSourceCurrency" : "JPY","mopSettleDestinationCurrency" : "CAD","mccr" : 0.11,"wopSettleCurrency" : "CAD","wopSettleSourceCurrency" : "JPY","wopSettleDestinationCurrency" : "CAD","wccr" : 0.12,"billingCurrency" : "USD","billingSourceCurrency" : "JPY","billingDestinationCurrency" : "USD", "cccr" : 0.15}|||all
58-1|CPM Token|CPM Token-交易成功|{"wopParticipantID":"WOP_Auto_JCoinPay_007","mopParticipantID":"MOP_Auto_GrabPay_007"}|||||||||{"brandID": "Auto_GrabPay_007", "userData": {"wopUserReference":"#autotest_data#", "wopToken":"#autotest_data#", "evonetUserReference":"#autotest_data#"}}|{"code": "S0000", "message": "Success."}|||||all
58-2|CPM Payment|evonet给MOP提供货币转换-wopSettCurrency:EUR,mopSettCurrency:CAD,billingSettCurrency:EUR|{"wopParticipantID":"WOP_Auto_JCoinPay_007","mopParticipantID":"MOP_Auto_GrabPay_007"}|||||||||{"mopToken": {"value": "#mopToken#"}, "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}, "storeInfo": {"id": "auto storeId", "localName": "auto localName", "mcc": "7011"}}|{"code": "S0000", "message": "Success."}|{"traceID": "#traceID#"}|{"mopSettleCurrency" : "CAD","mopSettleSourceCurrency" : "JPY","mopSettleDestinationCurrency" : "CAD","mccr" : 0.11,"wopSettleCurrency" : "EUR","wopSettleSourceCurrency" : "JPY","wopSettleDestinationCurrency" : "EUR","wccr" : 0.12,"billingCurrency" : "EUR","billingSourceCurrency" : "JPY","billingDestinationCurrency" : "EUR", "cccr" : 0.15}|||all
59-1|CPM Token|CPM Token-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"brandID": "Auto_GrabPay_001", "userData": {"wopUserReference":"#autotest_data#", "wopToken":"#autotest_data#"}}|{"code": "S0000", "message": "Success."}|||||all
59-2|CPM Payment|CPM Payment-value,mopOrderNumber,storeInfo.id,storeInfo.localName，storeInfo.mcc为1位-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"mopToken": {"value": "y"}, "mopOrderNumber": "V", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}, "storeInfo": {"id": "s", "localName": "h", "mcc": "1"}}|{"code": "B0007", "message": "MOP token invalid."}|||||all
60-1|CPM Token|CPM Token-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"brandID": "Auto_GrabPay_001", "userData": {"wopUserReference":"#autotest_data#", "wopToken":"#autotest_data#"}}|{"code": "S0000", "message": "Success."}|||||all
60-2|CPM Payment|CPM Payment-value 2048位,mopOrderNumber 128位,storeInfo.id 15位,storeInfo.localName 128位，storeInfo.mcc 4位-交易成功||||||WOP_Auto_JCoinPay_001||MOP_Auto_GrabPay_001||{"mopToken": {"value": "#create_2048#"}, "mopOrderNumber": "#create_128#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}, "storeInfo": {"id": "test15wei112234", "localName": "#create_128#", "mcc": "7011"}}|{"code": "B0007", "message": "MOP token invalid."}|||||all
62-1|CPM Token|CPM Token-交易成功||||||WOP_Auto_JCoinPay_017||MOP_Auto_GrabPay_017||{"brandID": "Auto_GrabPay_017", "userData": {"wopUserReference":"#autotest_data#", "wopToken":"#autotest_data#"}}|{"code": "S0000", "message": "Success."}|||||all
62-2|CPM Payment|CPM Payment-直清模式（不超过cutofftime）(12点之后的日切点 or 12点之前的日切点)交易成功||||||WOP_Auto_JCoinPay_017||MOP_Auto_GrabPay_017||{"mopToken": {"value": "#mopToken#"}, "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}, "storeInfo": {"id": "auto storeId", "localName": "auto localName", "mcc": "7011"}}|{"code": "S0000", "message": "Success."}|{"traceID": "#traceID#"}|{"cutofftime_over_UTC_12:00":{"mopSettleDate" : "#get_currentTime#","wopSettleDate" : "#get_currentTime#"},"cutofftime_less_UTC_12:00":{"mopSettleDate" : "#get_yesterdayTime#","wopSettleDate" : "#get_yesterdayTime#"}}|||all
63-1|CPM Token|CPM Token-交易成功||||||WOP_Auto_JCoinPay_018||MOP_Auto_GrabPay_018||{"brandID": "Auto_GrabPay_018", "userData": {"wopUserReference":"#autotest_data#", "wopToken":"#autotest_data#"}}|{"code": "S0000", "message": "Success."}|||||all
63-2|CPM Payment|CPM Payment-直清模式（超过cutofftime）(12点之后的日切点 or 12点之前的日切点)交易成功||||||WOP_Auto_JCoinPay_018||MOP_Auto_GrabPay_018||{"mopToken": {"value": "#mopToken#"}, "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}, "storeInfo": {"id": "auto storeId", "localName": "auto localName", "mcc": "7011"}}|{"code": "S0000", "message": "Success."}|{"traceID": "#traceID#"}|{"cutofftime_over_UTC_12:00":{"mopSettleDate" : "#get_tomorrowTime#","wopSettleDate" : "#get_tomorrowTime#"},"cutofftime_less_UTC_12:00":{"mopSettleDate" : "#get_currentTime#","wopSettleDate" : "#get_currentTime#"}}|||all
64-1|CPM Token|CPM Token-交易成功||||||WOP_Auto_JCoinPay_002||MOP_Auto_GrabPay_002||{"brandID": "Auto_GrabPay_002", "userData": {"wopUserReference":"#autotest_data#", "wopToken":"#autotest_data#"}}|{"code": "S0000", "message": "Success."}|||||all
64-2|CPM Payment|CPM Payment-evonet模式（不超过cutofftime）(12点之后的日切点 or 12点之前的日切点)交易成功||||||WOP_Auto_JCoinPay_002||MOP_Auto_GrabPay_002||{"mopToken": {"value": "#mopToken#"}, "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}, "storeInfo": {"id": "auto storeId", "localName": "auto localName", "mcc": "7011"}}|{"code": "S0000", "message": "Success."}|{"traceID": "#traceID#"}|{"cutofftime_over_UTC_12:00":{"mopSettleDate" : "#get_currentTime#","wopSettleDate" : "#get_currentTime#"},"cutofftime_less_UTC_12:00":{"mopSettleDate" : "#get_currentTime#","wopSettleDate" : "#get_yesterdayTime#"}}|||all
65-1|CPM Token|CPM Token-交易成功||||||WOP_Auto_JCoinPay_003||MOP_Auto_GrabPay_003||{"brandID": "Auto_GrabPay_003", "userData": {"wopUserReference":"#autotest_data#", "wopToken":"#autotest_data#"}}|{"code": "S0000", "message": "Success."}|||||all
65-2|CPM Payment|CPM Payment-evonet模式（超过cutofftime）(12点之后的日切点 or 12点之前的日切点)交易成功||||||WOP_Auto_JCoinPay_003||MOP_Auto_GrabPay_003||{"mopToken": {"value": "#mopToken#"}, "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}, "storeInfo": {"id": "auto storeId", "localName": "auto localName", "mcc": "7011"}}|{"code": "S0000", "message": "Success."}|{"traceID": "#traceID#"}|{"cutofftime_over_UTC_12:00":{"mopSettleDate" : "#get_currentTime#","wopSettleDate" : "#get_tomorrowTime#"},"cutofftime_less_UTC_12:00":{"mopSettleDate" : "#get_currentTime#","wopSettleDate" : "#get_currentTime#"}}|||all
66-1|CPM Token|CPM Token-交易成功|{"wopParticipantID":"WOP_Auto_JCoinPay_019","mopParticipantID":"MOP_Auto_GrabPay_019"}|||||||||{"brandID": "Auto_GrabPay_019", "userData": {"wopUserReference":"#autotest_data#", "wopToken":"#autotest_data#", "evonetUserReference":"#autotest_data#"}}|{"code": "S0000", "message": "Success."}|||||all
66-2|CPM Payment|反向汇率中间汇率直接汇率取值,mop：存在反向，中间汇率；wop:存在中间汇率；billing:正向，反向，中间汇率都存在，个性化表中wccr,mccr为null|{"wopParticipantID":"WOP_Auto_JCoinPay_019","mopParticipantID":"MOP_Auto_GrabPay_019"}|||||||||{"mopToken": {"value": "#mopToken#"}, "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}, "storeInfo": {"id": "auto storeId", "localName": "auto localName", "mcc": "7011"}}|{"code": "S0000", "message": "Success."}|{"traceID": "#traceID#"}|{"mopSettleCurrency" : "SGD","mopSettleSourceCurrency" : "JPY","mopSettleDestinationCurrency" : "SGD","mccr" : 0.17,"wopSettleCurrency" : "NOK","wopSettleSourceCurrency" : "JPY","wopSettleDestinationCurrency" : "NOK","wccr" :0.12,"billingCurrency" : "THB","billingSourceCurrency" : "JPY","billingDestinationCurrency" : "THB", "cccr" :  0.15}|||all
67-1|CPM Token|CPM Token-交易成功|{"wopParticipantID":"WOP_Auto_JCoinPay_009","mopParticipantID":"MOP_Auto_GrabPay_009"}|||||||||{"brandID": "Auto_GrabPay_009", "userData": {"wopUserReference":"#autotest_data#", "wopToken":"#autotest_data#", "evonetUserReference":"#autotest_data#"}}|{"code": "S0000", "message": "Success."}|||||all
67-2|CPM Payment|transcurrency:JPY, mopsettleCurrency: CAD, wopsettleCurrency: EUR, billingCurrency: USD,无个性化配置，读取默认参数|{"wopParticipantID":"WOP_Auto_JCoinPay_009","mopParticipantID":"MOP_Auto_GrabPay_009"}|||||||||{"mopToken": {"value": "#mopToken#"}, "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}, "storeInfo": {"id": "auto storeId", "localName": "auto localName", "mcc": "7011"}}|{"code": "S0000", "message": "Success."}|{"traceID": "#traceID#"}|{"mopSettleCurrency" : "CAD","mopSettleSourceCurrency" : "JPY","mopSettleDestinationCurrency" : "CAD","mccr" : 0.17,"wopSettleCurrency" : "EUR","wopSettleSourceCurrency" : "JPY","wopSettleDestinationCurrency" : "EUR","wccr" :0.12,"billingCurrency" : "USD","billingSourceCurrency" : "JPY","billingDestinationCurrency" : "USD", "cccr" :  0.15}|||all
68-1|CPM Token|CPM Token-交易成功|{"wopParticipantID":"WOP_Auto_JCoinPay_010","mopParticipantID":"MOP_Auto_GrabPay_010"}|||||||||{"brandID": "Auto_GrabPay_010", "userData": {"wopUserReference":"#autotest_data#", "wopToken":"#autotest_data#", "evonetUserReference":"#autotest_data#"}}|{"code": "S0000", "message": "Success."}|||||all
68-2|CPM Payment|transcurrency:JPY,mopsettleCurrency:JPY,wopsettleCurrency:EUR,billingCurrency:USD,无个性化配置，读取默认参数|{"wopParticipantID":"WOP_Auto_JCoinPay_010","mopParticipantID":"MOP_Auto_GrabPay_010"}|||||||||{"mopToken": {"value": "#mopToken#"}, "mopOrderNumber": "#mopOrderNumber#", "mopTransTime": "#mopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}, "storeInfo": {"id": "auto storeId", "localName": "auto localName", "mcc": "7011"}}|{"code": "S0000", "message": "Success."}|{"traceID": "#traceID#"}|{"mopSettleCurrency" : "JPY","wopSettleCurrency" : "EUR","wopSettleSourceCurrency" : "JPY","wopSettleDestinationCurrency" : "EUR","wccr" :0.12,"billingCurrency" : "USD","billingSourceCurrency" : "JPY","billingDestinationCurrency" : "USD", "cccr" :  0.15}|||all
69-1|CPM Token|CPM Token-交易成功|{"wopParticipantID":"WOP_Auto_JCoinPay_013","mopParticipantID":"MOP_Auto_GrabPay_013"}|||||||||{"brandID": "Auto_GrabPay_013", "userData": {"wopUserReference":"#autotest_data#", "wopToken":"#autotest_data#", "evonetUserReference":"#autotest_data#"}}|{"code": "S0000", "message": "Success."}|||||all
