test_id|interface|title|conf|pre-update database|pre-update table|pre-query mongo|pre-update mongo|wopParticipantID|wopSignkey|mopParticipantID|mopSignkey|data|expected|check_mongo|check_mongo_expected|update database|update_mongo|test_scenario
34-2|MPM Payment Authentication|MPM Payment Authentication-evonet给MOP提供货币转换-wopSettCurrency:EUR,mopSettCurrency:CAD,billingSettCurrency:USD,计算清算,取个性化表（测试币种转换标志）||||||WOP_Auto_JCoinPay_02||MOP_Auto_GrabPay_02||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"mopConverterCurrencyFlag" : True,"wopConverterCurrencyFlag" : True}|||all
35-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_02||MOP_Auto_GrabPay_02||{"brandID": "Auto_GrabPay_02", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay02.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
35-2|MPM Payment Authentication|MPM Payment Authentication-evonet给MOP提供货币转换-wopSettCurrency:EUR,mopSettCurrency:CAD,billingSettCurrency:USD,计算清算,取个性化表||||||WOP_Auto_JCoinPay_02||MOP_Auto_GrabPay_02||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"mopSettleCurrency" : "CAD","mopSettleSourceCurrency" : "JPY","mopSettleDestinationCurrency" : "CAD","mccr" : 0.11,"wopSettleCurrency" : "EUR","wopSettleSourceCurrency" : "JPY","wopSettleDestinationCurrency" : "EUR","wccr" : 0.12,"billingCurrency" : "USD","billingSourceCurrency" : "JPY","billingDestinationCurrency" : "USD", "cccr" : 0.15}|||all
36-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_03||MOP_Auto_GrabPay_03||{"brandID": "Auto_GrabPay_03", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay03.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
36-2|MPM Payment Authentication|MPM Payment Authentication-evonet给MOP提供货币转换-wopSettCurrency:EUR,mopSettCurrency:JPY,billingSettCurrency:USD,计算清算,取个性化表||||||WOP_Auto_JCoinPay_03||MOP_Auto_GrabPay_03||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"mopSettleCurrency" : "JPY","wopSettleCurrency" : "EUR","wopSettleSourceCurrency" : "JPY","wopSettleDestinationCurrency" : "EUR","wccr" : 0.12,"billingCurrency" : "USD","billingSourceCurrency" : "JPY","billingDestinationCurrency" : "USD", "cccr" : 0.15}|||all
37-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_04||MOP_Auto_GrabPay_04||{"brandID": "Auto_GrabPay_04", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay04.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
37-2|MPM Payment Authentication|MPM Payment Authentication,evonet给MOP提供货币转换-wopSettCurrency:JPY,mopSettCurrency:CAD,billingSettCurrency:USD,计算清算,取个性化表||||||WOP_Auto_JCoinPay_04||MOP_Auto_GrabPay_04||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"mopSettleCurrency" : "CAD","mopSettleSourceCurrency" : "JPY","mopSettleDestinationCurrency" : "CAD","mccr" : 0.11,"wopSettleCurrency" : "JPY","billingCurrency" : "USD","billingSourceCurrency" : "JPY","billingDestinationCurrency" : "USD", "cccr" : 0.15}|||all
38-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_05||MOP_Auto_GrabPay_05||{"brandID": "Auto_GrabPay_05", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay05.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
38-2|MPM Payment Authentication|evonet给MOP提供货币转换-wopSettCurrency:EUR,mopSettCurrency:CAD,billingSettCurrency:JPY,计算清算,取个性化表||||||WOP_Auto_JCoinPay_05||MOP_Auto_GrabPay_05||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"mopSettleCurrency" : "CAD","mopSettleSourceCurrency" : "JPY","mopSettleDestinationCurrency" : "CAD","mccr" : 0.11,"wopSettleCurrency" : "EUR","wopSettleSourceCurrency" : "JPY","wopSettleDestinationCurrency" : "EUR","wccr" :  0.12,"billingCurrency" : "JPY"}|||all
39-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_06||MOP_Auto_GrabPay_06||{"brandID": "Auto_GrabPay_06", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay06.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
39-2|MPM Payment Authentication|evonet给MOP提供货币转换-transcurrency:JPY,mopsettleCurrency:CAD,wopsettleCurrency:CAD,billingCurrency:USD,计算清算mopsettcurrency与wopsettcurrency相同，transcurrency与wopsettcurrency不同,取个性化表||||||WOP_Auto_JCoinPay_06||MOP_Auto_GrabPay_06||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"mopSettleCurrency" : "CAD","mopSettleSourceCurrency" : "JPY","mopSettleDestinationCurrency" : "CAD","mccr" : 0.11,"wopSettleCurrency" : "CAD","wopSettleSourceCurrency" : "JPY","wopSettleDestinationCurrency" : "CAD","wccr" : 0.12,"billingCurrency" : "USD","billingSourceCurrency" : "JPY","billingDestinationCurrency" : "USD", "cccr" : 0.15}|||all
40-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_07||MOP_Auto_GrabPay_07||{"brandID": "Auto_GrabPay_07", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay07.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
40-2|MPM Payment Authentication|evonet给MOP提供货币转换-wopSettCurrency:EUR,mopSettCurrency:CAD,billingSettCurrency:JPY,计算清算,取个性化表||||||WOP_Auto_JCoinPay_07||MOP_Auto_GrabPay_07||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"mopSettleCurrency" : "CAD","mopSettleSourceCurrency" : "JPY","mopSettleDestinationCurrency" : "CAD","mccr" : 0.11,"wopSettleCurrency" : "EUR","wopSettleSourceCurrency" : "JPY","wopSettleDestinationCurrency" : "EUR","wccr" : 0.12,"billingCurrency" : "EUR","billingSourceCurrency" : "JPY","billingDestinationCurrency" : "EUR", "cccr" : 0.15}|||all
41-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_B1||MOP_Auto_GrabPay_B1||{"brandID": "Auto_GrabPay_B1", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPayB1.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
41-2|MPM Payment Authentication|MPM Payment Authentication-个性化表中isMPMSupported=false,mop中isMPMSupported=true|||customizeConfig|{"mopID":"MOP_Auto_GrabPay_B1"}|{"isMPMSupported" : False}|WOP_Auto_JCoinPay_B1||MOP_Auto_GrabPay_B1||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "B0021","message": "Transaction type unsupported."}|||||all
42-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"brandID": "Auto_GrabPay_01", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay01.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
42-2|MPM Payment Authentication|MPM Payment Authentication-找不到evonetReference||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"evonetReference": "notfound123", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "B0008", "message": "{evonetReference} invalid."}|||||all
43-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"brandID": "Auto_GrabPay_01", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay01.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|{"evonetReference": "#evonetReference#"}|||{"deleteFlag" : True}|all
43-2|MPM Payment Authentication|MPM Payment Authentication-transReference表中deleteFlag为true||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "B0008", "message": "{evonetReference} invalid."}|||||all
44-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"brandID": "Auto_GrabPay_01", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay01.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
44-2|MPM Payment Authentication|MPM Payment Authentication-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "thesamewopOrderNumber09876", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"wopID": "WOP_Auto_JCoinPay_01","mopID": "MOP_Auto_GrabPay_01"}|||all
44-3|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"brandID": "Auto_GrabPay_01", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay01.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
44-4|MPM Payment Authentication|MPM Payment Authentication-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "thesamewopOrderNumber09876", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "B0028", "message": "Duplicate orderNumber."}|||||all
45-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"brandID": "Auto_GrabPay_01", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay01.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
45-2|MPM Payment Authentication|MPM Payment Authentication-与验码中的金额不一致小于验码金额||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "22"}}|{"code": "B0024", "message": "Invalid amount."}|||||all
46-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"brandID": "Auto_GrabPay_01", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay01.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
46-2|MPM Payment Authentication|MPM Payment Authentication-与验码中的金额不一致大于验码金额||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "24"}}|{"code": "B0024", "message": "Invalid amount."}|||||all
47-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"brandID": "Auto_GrabPay_01", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay01.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
47-2|MPM Payment Authentication|MPM Payment Authentication-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "chongfutest67892893", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"status": "authorizing"}|||all
47-3|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"brandID": "Auto_GrabPay_01", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay01.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
47-4|MPM Payment Authentication|MPM Payment Authentication-wopOrderNumer重复||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "chongfutest67892893", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "B0028", "message": "Duplicate orderNumber."}|||||all
48-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"brandID": "Auto_GrabPay_01", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay01.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
48-2|MPM Payment Authentication|MPM Payment Authentication-wopUserReference为1位-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "s"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"status": "authorizing"}|||all
49-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"brandID": "Auto_GrabPay_01", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay01.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
49-2|MPM Payment Authentication|MPM Payment Authentication-wopUserReference为小于512位并且为数字字母特殊符号-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "specialtest212q^*(@"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"status": "authorizing"}|||all
50-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"brandID": "Auto_GrabPay_01", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay01.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
50-2|MPM Payment Authentication|MPM Payment Authentication-wopOrderNumber小于128位 数字+字母+特殊符号-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "special test2321$%^", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"status": "authorizing"}|||all
51-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"brandID": "Auto_GrabPay_01", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay01.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
51-2|MPM Payment Authentication|MPM Payment Authentication-jpy 9.99-交易失败||||||WOP_Auto_JCoinPay_01||MOP_Auto_GrabPay_01||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "9.99"}}|{"code": "V0002", "message": "Field {transAmount.value} invalid value."}|||||all
53-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_19||MOP_Auto_GrabPay_19||{"brandID": "Auto_GrabPay_19", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay19.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
53-2|MPM Payment Authentication|MPM Payment Authentication-反向汇率中间汇率直接汇率取值,mop：存在反向，中间汇率；wop:存在中间汇率；billing:正向，反向，中间汇率都存在，个性化表中wccr,mccr为null-交易成功||||||WOP_Auto_JCoinPay_19||MOP_Auto_GrabPay_19||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"mopSettleCurrency" : "SGD","mopSettleSourceCurrency" : "JPY","mopSettleDestinationCurrency" : "SGD","mccr" : 0.17,"wopSettleCurrency" : "NOK","wopSettleSourceCurrency" : "JPY","wopSettleDestinationCurrency" : "NOK","wccr" :0.12,"billingCurrency" : "THB","billingSourceCurrency" : "JPY","billingDestinationCurrency" : "THB", "cccr" :  0.15}|||all
54-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_09||MOP_Auto_GrabPay_09||{"brandID": "Auto_GrabPay_09", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay09.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
54-2|MPM Payment Authentication|MPM Payment Authentication-transcurrency:JPY, mopsettleCurrency: CAD, wopsettleCurrency: EUR, billingCurrency: USD,无个性化配置，读取默认参数-交易成功||||||WOP_Auto_JCoinPay_09||MOP_Auto_GrabPay_09||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"mopSettleCurrency" : "CAD","mopSettleSourceCurrency" : "JPY","mopSettleDestinationCurrency" : "CAD","mccr" : 0.17,"wopSettleCurrency" : "EUR","wopSettleSourceCurrency" : "JPY","wopSettleDestinationCurrency" : "EUR","wccr" :0.12,"billingCurrency" : "USD","billingSourceCurrency" : "JPY","billingDestinationCurrency" : "USD", "cccr" :  0.15}|||all
55-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_10||MOP_Auto_GrabPay_10||{"brandID": "Auto_GrabPay_10", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay10.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
55-2|MPM Payment Authentication|MPM Payment Authentication-transcurrency:JPY,mopsettleCurrency:JPY,wopsettleCurrency:EUR,billingCurrency:USD,无个性化配置，读取默认参数-交易成功||||||WOP_Auto_JCoinPay_10||MOP_Auto_GrabPay_10||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"mopSettleCurrency" : "JPY","wopSettleCurrency" : "EUR","wopSettleSourceCurrency" : "JPY","wopSettleDestinationCurrency" : "EUR","wccr" :0.12,"billingCurrency" : "USD","billingSourceCurrency" : "JPY","billingDestinationCurrency" : "USD", "cccr" :  0.15}|||all
56-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_13||MOP_Auto_GrabPay_13||{"brandID": "Auto_GrabPay_13", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay13.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
56-2|MPM Payment Authentication|transcurrency:JPY,mopsettleCurrency:CAD,wopsettleCurrency:CAD,billingCurrency:USD,无个性化配置，读取默认参数-交易成功||||||WOP_Auto_JCoinPay_13||MOP_Auto_GrabPay_13||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"mopSettleCurrency" : "CAD","mopSettleSourceCurrency" : "JPY","mopSettleDestinationCurrency" : "CAD","mccr" : 0.17,"wopSettleCurrency" : "CAD","wopSettleSourceCurrency" : "JPY","wopSettleDestinationCurrency" : "CAD","wccr" :0.12,"billingCurrency" : "USD","billingSourceCurrency" : "JPY","billingDestinationCurrency" : "USD", "cccr" :  0.15}|||all
57-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_20||MOP_Auto_GrabPay_20||{"brandID": "Auto_GrabPay_20", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay20.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
57-2|MPM Payment Authentication|反向汇率中间汇率直接汇率取值,mop：存在正向，反向，中间汇率；wop:存在反向，中间汇率；billing:中间汇率存在，个性化表中wccr,mccr为null-交易成功||||||WOP_Auto_JCoinPay_20||MOP_Auto_GrabPay_20||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"mopSettleCurrency" : "RUB","mopSettleSourceCurrency" : "JPY","mopSettleDestinationCurrency" : "RUB","mccr" : 0.17,"wopSettleCurrency" : "AUD","wopSettleSourceCurrency" : "JPY","wopSettleDestinationCurrency" : "AUD","wccr" :0.12,"billingCurrency" : "KRW","billingSourceCurrency" : "JPY","billingDestinationCurrency" : "KRW", "cccr" :  0.15}|||all
58-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_21||MOP_Auto_GrabPay_21||{"brandID": "Auto_GrabPay_21", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPay21.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
58-2|MPM Payment Authentication|反向汇率中间汇率直接汇率取值,mop：存在中间汇率；wop:存在反向汇率；billing:反向，中间汇率都存在，个性化表中wccr,mccr为null-交易成功||||||WOP_Auto_JCoinPay_21||MOP_Auto_GrabPay_21||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "S0000", "message": "Success."}|{"evonetOrderNumber": "#evonetOrderNumber#"}|{"mopSettleCurrency" : "NZD","mopSettleSourceCurrency" : "JPY","mopSettleDestinationCurrency" : "NZD","mccr" : 0.17,"wopSettleCurrency" : "IDR","wopSettleSourceCurrency" : "JPY","wopSettleDestinationCurrency" : "IDR","wccr" :0.12,"billingCurrency" : "DKK","billingSourceCurrency" : "JPY","billingDestinationCurrency" : "DKK", "cccr" :  0.15}|||all
59-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_A14||MOP_Auto_GrabPay_A14||{"brandID": "Auto_GrabPay_A14", "userData": {"wopUserReference": "#autotest_data#","evonetUserReference": "#autotest_data#"}, "qrPayload": "https://AutoGrabPayA14.com", "location": "JPN"}|{"code": "S0000", "message": "Success."}|||||all
59-2|MPM Payment Authentication|MPM Payment Authentication-汇率表没有转换数据-交易失败||||||WOP_Auto_JCoinPay_A14||MOP_Auto_GrabPay_A14||{"evonetReference": "#evonetReference#", "userData": {"wopUserReference": "#autotest_data#"}, "wopOrderNumber": "#wopOrderNumber#", "wopTransTime": "#wopTransTime#", "transAmount": {"currency": "JPY", "value": "23"}}|{"code": "E0002", "message": "Failed."}|||||all
62-1|MPM QR Verification|MPM QR Verification-交易成功||||||WOP_Auto_JCoinPay_31||MOP_Auto_GrabPay_31||{"brandID": "Auto_GrabPay_31", "qrPayload": "https://AutoGrabPay31.com"}|{"code": "S0000", "message": "Success."}|||||all
